,DefectId,Severity,Project,rootCauseCategoryNG,Phase,Component,openDate,closedDate,plannedDurationInWeeks,developmentTeamSizeForRelease,testingTeamSizeForRelease,numberOfTestCaseExecuted,applicationCategory,Complexity,projectCMMILevel,applicationVersion
181,250,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1 Drop A,9/24/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
182,251,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1 Drop A,9/24/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
183,252,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1 Drop A,9/24/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
184,253,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1 Drop A,9/24/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
185,254,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1 Drop A,9/28/2015,9/30/2015,100,200,100,1000,Existing,4,Level4,1
186,255,C-Medium,A,Detailed Design,Dev Testing (DT),NGBA Phase 1 Drop A,9/28/2015,10/1/2015,100,200,100,1000,Existing,4,Level4,1
187,256,D-Low,A,Component Code,System Test (ST),NGBA Phase 1 Drop A,9/28/2015,3/11/2016,100,200,100,1000,Existing,4,Level4,1
188,257,C-Medium,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/28/2015,9/28/2015,100,200,100,1000,Existing,4,Level4,1
189,258,C-Medium,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/28/2015,10/8/2015,100,200,100,1000,Existing,4,Level4,1
190,259,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/28/2015,10/8/2015,100,200,100,1000,Existing,4,Level4,1
191,260,B-High,A,Application Data,System Test (ST),NGBA Phase 1 Drop A,9/29/2015,10/13/2015,100,200,100,1000,Existing,4,Level4,1
192,261,B-High,A,Component Code,Performance Test (PT),NGBA Phase 1 Drop A,9/29/2015,1/26/2016,100,200,100,1000,Existing,4,Level4,1
193,262,B-High,A,Component Code,System Test (ST),NGBA Phase 1 Drop A,9/29/2015,2/25/2016,100,200,100,1000,Existing,4,Level4,1
194,263,C-Medium,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
195,264,C-Medium,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
196,265,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
197,266,B-High,A,Installation,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/13/2015,100,200,100,1000,Existing,4,Level4,1
198,267,C-Medium,A,Component Code,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,2/16/2016,100,200,100,1000,Existing,4,Level4,1
199,268,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
200,269,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/1/2015,100,200,100,1000,Existing,4,Level4,1
201,270,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,9/30/2015,1/7/2016,100,200,100,1000,Existing,4,Level4,1
202,271,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,9/30/2015,10/1/2015,100,200,100,1000,Existing,4,Level4,1
203,272,D-Low,A,Not Available,Design Verification (DV),NGBA Phase 1 Drop A,9/30/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
204,273,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1 Drop A,9/30/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
205,274,C-Medium,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,10/1/2015,10/1/2015,100,200,100,1000,Existing,4,Level4,1
206,275,B-High,A,Not Available,Performance Test (PT),NGBA Phase 1 Drop A,10/1/2015,1/26/2016,100,200,100,1000,Existing,4,Level4,1
207,276,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,10/1/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
208,277,C-Medium,A,Not Available,Performance Test (PT),NGBA Phase 1 Drop A,10/1/2015,3/23/2016,100,200,100,1000,Existing,4,Level4,1
209,278,D-Low,A,Not Available,Design Verification (DV),NGBA Phase 1 Drop A,10/1/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
210,279,C-Medium,A,Detailed Design,Dev Testing (DT),NGBA Phase 1 Drop A,10/1/2015,10/7/2015,100,200,100,1000,Existing,4,Level4,1
211,280,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,10/1/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
212,281,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,10/1/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
213,282,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,10/1/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
214,283,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/2/2015,10/2/2015,100,200,100,1000,Existing,4,Level4,1
215,284,D-Low,A,Detailed Design,Dev Testing (DT),NGBA Phase 1 Drop A,9/28/2015,1/7/2016,100,200,100,1000,Existing,4,Level4,1
216,285,C-Medium,A,Component Code,Dev Testing (DT),NGBA Phase 1,10/2/2015,10/14/2015,100,200,100,1000,Existing,4,Level4,1
217,286,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
218,287,B-High,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
219,288,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1 Drop A,10/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
220,289,D-Low,A,Not Available,System Test (ST),NGBA Phase 1 Drop A,10/5/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
221,290,D-Low,A,Not Available,Static Testing (STT),NGBA Phase 1 Drop A,10/5/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
222,291,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/5/2015,10/6/2015,100,200,100,1000,Existing,4,Level4,1
223,292,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/6/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
224,293,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/7/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
225,294,C-Medium,A,Not Available,Design Verification (DV),NGBA Phase 1,10/9/2015,10/12/2015,100,200,100,1000,Existing,4,Level4,1
226,295,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/9/2015,10/12/2015,100,200,100,1000,Existing,4,Level4,1
227,296,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1 Drop A,10/12/2015,10/26/2015,100,200,100,1000,Existing,4,Level4,1
228,297,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/13/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
229,298,B-High,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/14/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
230,299,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,10/15/2015,100,200,100,1000,Existing,4,Level4,1
231,300,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,10/15/2015,100,200,100,1000,Existing,4,Level4,1
232,301,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,10/15/2015,100,200,100,1000,Existing,4,Level4,1
233,302,B-High,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,11/2/2015,100,200,100,1000,Existing,4,Level4,1
234,303,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,11/2/2015,100,200,100,1000,Existing,4,Level4,1
235,304,B-High,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,11/2/2015,100,200,100,1000,Existing,4,Level4,1
236,305,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/15/2015,10/27/2015,100,200,100,1000,Existing,4,Level4,1
237,306,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1 Drop A,10/16/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
238,307,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/16/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
239,308,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/19/2015,1/18/2016,100,200,100,1000,Existing,4,Level4,1
240,309,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/19/2015,10/20/2015,100,200,100,1000,Existing,4,Level4,1
241,310,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/20/2015,10/30/2015,100,200,100,1000,Existing,4,Level4,1
242,311,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1 Drop A,10/21/2015,10/21/2015,100,200,100,1000,Existing,4,Level4,1
243,312,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/22/2015,10/22/2015,100,200,100,1000,Existing,4,Level4,1
244,313,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/22/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
245,314,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1 Drop A,10/22/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
246,315,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/23/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
247,316,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/27/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
248,317,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/27/2015,10/27/2015,100,200,100,1000,Existing,4,Level4,1
249,318,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/27/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
250,319,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/27/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
251,320,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 1,10/28/2015,3/2/2016,100,200,100,1000,Existing,4,Level4,1
252,321,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/28/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
253,322,C-Medium,A,Component Code,Design Verification (DV),NGBA Phase 1,10/28/2015,1/11/2016,100,200,100,1000,Existing,4,Level4,1
254,323,D-Low,A,Component Code,Design Verification (DV),NGBA Phase 1,10/28/2015,12/11/2015,100,200,100,1000,Existing,4,Level4,1
255,324,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,10/28/2015,11/13/2015,100,200,100,1000,Existing,4,Level4,1
256,325,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/28/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
257,326,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/28/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
258,327,C-Medium,A,Not Available,Design Verification (DV),NGBA Phase 1,10/28/2015,11/4/2015,100,200,100,1000,Existing,4,Level4,1
259,328,C-Medium,A,Not Available,Design Verification (DV),NGBA Phase 1,10/28/2015,11/4/2015,100,200,100,1000,Existing,4,Level4,1
260,329,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/28/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
261,330,C-Medium,A,Packaging,System Integration Test (SIT),NGBA Phase 1,10/29/2015,10/30/2015,100,200,100,1000,Existing,4,Level4,1
262,331,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,10/30/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
263,332,C-Medium,A,Installation,System Test (ST),NGBA Phase 1 Drop A,11/2/2015,11/20/2015,100,200,100,1000,Existing,4,Level4,1
264,333,B-High,A,System Integration,System Integration Test (SIT),NGBA Phase 1,11/2/2015,11/26/2015,100,200,100,1000,Existing,4,Level4,1
265,334,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
266,335,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
267,336,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
268,337,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/2/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
269,338,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/3/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
270,339,C-Medium,A,Device,System Test (ST),NGBA Phase 1 Drop A,11/3/2015,11/13/2015,100,200,100,1000,Existing,4,Level4,1
271,340,C-Medium,A,Not Available,Design Verification (DV),NGBA Phase 1,11/5/2015,11/9/2015,100,200,100,1000,Existing,4,Level4,1
272,341,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/9/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
273,342,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/9/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
274,343,C-Medium,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,11/9/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
275,344,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/9/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
276,345,B-High,A,Detailed Design,Performance Test (PT),NGBA Phase 1,11/10/2015,3/18/2016,100,200,100,1000,Existing,4,Level4,1
277,346,D-Low,A,High Level Design,Design Verification (DV),NGBA Phase 1,11/11/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
278,347,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/11/2015,1/25/2016,100,200,100,1000,Existing,4,Level4,1
279,348,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/11/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
280,349,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/12/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
281,350,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/12/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
282,351,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/12/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
283,352,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/12/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
284,353,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/13/2015,1/5/2016,100,200,100,1000,Existing,4,Level4,1
285,354,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/13/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
286,355,C-Medium,A,Detailed Design,Dev Testing (DT),NGBA Phase 1,11/16/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
287,356,D-Low,A,Not Available,System Test (ST),NGBA Phase 1,11/16/2015,11/16/2015,100,200,100,1000,Existing,4,Level4,1
288,357,B-High,A,Packaging,Dev Testing (DT),NGBA Phase 1,11/17/2015,2/25/2016,100,200,100,1000,Existing,4,Level4,1
289,358,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1,11/17/2015,11/20/2015,100,200,100,1000,Existing,4,Level4,1
290,359,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/17/2015,2/22/2016,100,200,100,1000,Existing,4,Level4,1
291,360,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/17/2015,2/22/2016,100,200,100,1000,Existing,4,Level4,1
292,361,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/17/2015,11/26/2015,100,200,100,1000,Existing,4,Level4,1
293,362,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/17/2015,11/26/2015,100,200,100,1000,Existing,4,Level4,1
294,363,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/17/2015,11/26/2015,100,200,100,1000,Existing,4,Level4,1
295,364,D-Low,A,Not Available,Design Verification (DV),NGBA Phase 1,11/18/2015,1/25/2016,100,200,100,1000,Existing,4,Level4,1
296,365,D-Low,A,Detailed Design,System Test (ST),NGBA Phase 1,11/18/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
297,366,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/18/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
298,367,B-High,A,Not Available,Design Verification (DV),NGBA Phase 1,11/19/2015,11/19/2015,100,200,100,1000,Existing,4,Level4,1
299,368,B-High,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/19/2015,3/18/2016,100,200,100,1000,Existing,4,Level4,1
300,369,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/19/2015,1/25/2016,100,200,100,1000,Existing,4,Level4,1
301,370,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/19/2015,1/18/2016,100,200,100,1000,Existing,4,Level4,1
302,371,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/19/2015,11/23/2015,100,200,100,1000,Existing,4,Level4,1
303,372,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/19/2015,12/4/2015,100,200,100,1000,Existing,4,Level4,1
304,373,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/19/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
305,374,D-Low,A,Detailed Design,System Test (ST),NGBA Phase 1,11/19/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
306,375,D-Low,A,Detailed Design,System Test (ST),NGBA Phase 1,11/19/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
307,376,C-Medium,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/20/2015,2/2/2016,100,200,100,1000,Existing,4,Level4,1
308,377,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
309,378,C-Medium,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/20/2015,12/14/2015,100,200,100,1000,Existing,4,Level4,1
310,379,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/20/2015,5/18/2016,100,200,100,1000,Existing,4,Level4,1
311,380,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
312,381,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
313,382,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
314,383,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/10/2015,100,200,100,1000,Existing,4,Level4,1
315,384,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/20/2015,11/20/2015,100,200,100,1000,Existing,4,Level4,1
316,385,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/20/2015,11/20/2015,100,200,100,1000,Existing,4,Level4,1
317,386,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/20/2015,3/22/2016,100,200,100,1000,Existing,4,Level4,1
318,387,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
319,388,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
320,389,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,11/20/2015,2/8/2016,100,200,100,1000,Existing,4,Level4,1
321,390,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
322,391,C-Medium,A,Packaging,Dev Testing (DT),NGBA Phase 1,11/20/2015,12/22/2015,100,200,100,1000,Existing,4,Level4,1
323,392,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/9/2015,100,200,100,1000,Existing,4,Level4,1
324,393,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/8/2015,100,200,100,1000,Existing,4,Level4,1
325,394,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,11/25/2015,100,200,100,1000,Existing,4,Level4,1
326,395,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/20/2015,1/7/2016,100,200,100,1000,Existing,4,Level4,1
327,396,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/20/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
328,397,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/23/2015,11/25/2015,100,200,100,1000,Existing,4,Level4,1
329,398,D-Low,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/23/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
330,399,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/23/2015,1/25/2016,100,200,100,1000,Existing,4,Level4,1
331,400,C-Medium,A,Detailed Design,Dev Testing (DT),NGBA Phase 1,11/23/2015,1/20/2016,100,200,100,1000,Existing,4,Level4,1
332,401,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/23/2015,11/23/2015,100,200,100,1000,Existing,4,Level4,1
333,402,B-High,A,Middleware,System Integration Test (SIT),NGBA Phase 1,11/23/2015,1/29/2016,100,200,100,1000,Existing,4,Level4,1
334,403,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/23/2015,4/13/2016,100,200,100,1000,Existing,4,Level4,1
335,404,C-Medium,A,Detailed Design,Design Verification (DV),NGBA Phase 1,11/23/2015,1/22/2016,100,200,100,1000,Existing,4,Level4,1
336,405,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/23/2015,1/13/2016,100,200,100,1000,Existing,4,Level4,1
337,406,B-High,A,System Integration,System Integration Test (SIT),NGBA Phase 1,11/23/2015,12/3/2015,100,200,100,1000,Existing,4,Level4,1
338,407,D-Low,A,Component Code,Dev Testing (DT),NGBA Phase 1,11/18/2015,12/8/2015,100,200,100,1000,Existing,4,Level4,1
339,408,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,12/9/2015,100,200,100,1000,Existing,4,Level4,1
340,409,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/24/2015,11/25/2015,100,200,100,1000,Existing,4,Level4,1
341,410,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,1/4/2016,100,200,100,1000,Existing,4,Level4,1
342,411,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,4/21/2016,100,200,100,1000,Existing,4,Level4,1
343,412,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,2/15/2016,100,200,100,1000,Existing,4,Level4,1
344,413,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,4/22/2016,100,200,100,1000,Existing,4,Level4,1
345,414,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/24/2015,1/4/2016,100,200,100,1000,Existing,4,Level4,1
346,415,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/24/2015,11/25/2015,100,200,100,1000,Existing,4,Level4,1
347,416,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,11/24/2015,11/25/2015,100,200,100,1000,Existing,4,Level4,1
348,417,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,1/19/2016,100,200,100,1000,Existing,4,Level4,1
349,418,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1,11/24/2015,2/15/2016,100,200,100,1000,Existing,4,Level4,1
